,price
47313,450
9798,149
29017,34
3914,110
9264,116
4669,80
35186,40
203,105
30078,75
12364,63
31232,200
39957,55
16762,29
34756,65
43122,95
47079,215
44160,90
27298,150
5803,395
48593,75
12550,150
887,225
22534,69
17214,125
38752,278
23932,100
35252,79
36103,65
38263,100
25647,190
6307,350
33192,120
17300,175
43504,395
44559,64
1524,155
43626,275
22963,168
47718,350
27270,110
42331,150
48703,150
3810,200
42466,165
17251,75
5493,130
23294,350
529,65
3361,45
39395,120
1451,595
14244,100
44248,80
1370,55
26640,169
1907,80
45584,475
21748,250
34220,40
41232,135
35747,174
24932,62
28890,75
28850,125
12172,330
18749,200
41463,396
29815,100
9293,44
9845,175
42793,140
2760,66
14434,160
29026,112
39414,54
37324,75
32863,90
29950,42
14763,50
36653,180
28817,38
8257,37
5837,149
26663,59
36257,288
44681,100
3768,149
2804,156
3402,250
15258,54
33839,88
17789,125
19682,275
19372,350
12093,127
38695,297
6949,99
11018,70
23750,70
48275,115
36882,270
16469,65
384,99
33228,100
44436,70
23103,164
10227,38
1194,49
15316,225
17912,360
23436,46
21191,60
24748,50
17836,90
31954,1200
37776,276
26819,85
4746,110
2259,58
26399,60
21074,95
1509,92
28876,60
34070,30
7201,110
36428,137
1919,60
18072,142
11503,115
27012,96
12626,177
4786,69
9537,300
17324,30
24295,91
10462,185
46419,40
35922,750
14984,65
45109,100
38591,1600
25188,72
28047,119
1480,2000
40788,135
22698,95
29032,80
1553,900
40744,60
38888,220
40078,61
45366,80
44011,99
46459,49
46401,275
37376,250
34674,175
21045,75
34821,75
48029,40
5924,94
20458,49
44243,67
15578,70
36810,120
16730,150
31287,50
3566,149
21755,50
5842,106
37456,150
26264,225
24302,70
14858,60
44788,95
13235,80
9300,145
18906,61
31432,245
32729,186
10621,150
28644,39
36100,53
41097,100
48428,150
14249,300
17037,189
4614,400
46842,48
23446,350
15907,230
40921,65
2129,249
17010,130
11573,105
7906,109
27522,150
23504,51
18369,180
19827,88
22615,177
45384,120
31354,118
13755,90
47305,100
266,60
41066,20
21104,30
3969,124
33173,75
18764,49
23126,52
29145,330
26859,250
40995,80
42678,85
9860,85
17936,199
20273,240
6629,75
38346,100
35000,110
29080,27
7563,160
31193,186
45273,200
48195,198
48096,299
47218,10
38691,276
24159,75
3,89
34163,80
32821,160
18549,100
2651,200
31164,52
4159,130
42446,39
37847,400
43340,65
14170,100
18036,45
22570,85
8729,110
9618,150
24196,40
42984,97
10614,120
4757,30
33749,69
22564,70
31294,115
33449,90
10204,70
22115,75
14466,83
10770,89
7388,85
36916,155
25455,51
42904,111
18869,150
47837,125
15727,80
8374,75
277,129
8849,50
36011,70
40217,75
21574,60
18247,95
1612,140
41665,306
4689,100
31241,79
6574,70
37356,95
41952,100
7027,85
34255,75
33218,90
2881,130
25789,54
6242,125
19529,93
7608,100
43998,90
36574,200
5219,95
17959,82
23005,100
28439,45
44150,75
8779,200
1208,200
12143,62
6139,150
47524,500
646,180
10285,138
30305,95
23305,60
8580,81
21221,140
22975,76
21085,200
21094,80
2522,115
38652,42
20945,35
1195,349
42373,239
32296,50
41826,40
33962,45
4133,40
24609,80
22707,175
17552,50
6331,399
48885,75
23774,290
5108,50
4240,218
47592,75
34099,65
6140,100
9718,400
378,55
15941,280
7611,65
19531,88
34948,120
45895,300
14546,60
11496,55
4174,225
34356,76
7922,369
38873,50
41074,100
24912,50
34519,40
29686,65
34480,65
3877,200
44987,211
24264,100
15222,85
5628,155
31034,155
45599,299
40488,145
22900,70
43930,85
21995,86
45105,110
20047,200
2034,38
22745,188
16413,117
22971,60
21032,122
21374,225
9729,85
22265,210
4070,99
18480,190
25665,95
7434,120
16701,199
28131,70
9805,151
20587,45
7109,125
38572,210
48555,250
26113,243
16494,115
35796,59
19957,50
39062,200
25460,170
44523,59
736,55
42056,125
30462,85
1178,68
2460,59
16605,45
21188,79
43831,81
34416,204
48599,75
45991,200
7856,90
43324,206
43716,60
33528,80
41590,60
13164,110
7687,240
35617,245
16950,50
45615,75
3514,175
36262,60
26435,75
37172,50
4705,220
1613,65
29549,170
30259,2000
13634,55
35106,55
23470,115
5759,92
18632,3000
36547,80
9986,350
5132,200
3111,201
20731,179
34141,199
42884,200
44095,130
16147,89
42738,165
29068,110
23341,200
36108,95
11505,169
19357,205
5685,419
25687,449
38675,325
47044,175
48570,80
34853,139
39037,155
16496,36
2884,125
30588,153
48829,90
34760,120
9530,45
9882,118
27402,62
20843,46
35197,399
7774,105
27976,200
37232,55
36846,118
47767,225
22351,134
43487,225
6278,50
16997,372
20722,350
43453,360
26334,85
36824,100
1518,249
1719,120
36448,240
12335,80
22696,150
2534,109
44988,300
27685,70
19232,199
26195,60
38686,316
47195,65
43762,120
25811,60
21264,95
18850,260
308,229
18620,133
33711,270
1897,85
26971,65
36338,65
6686,95
5601,120
48875,140
10993,175
10812,80
29383,72
12743,100
14606,200
17576,40
47479,80
31128,200
38400,130
8276,167
28984,50
30624,175
24750,120
43233,260
42091,230
36137,105
46620,110
14764,200
39887,22
34730,115
36358,35
45092,150
24762,42
30547,72
2306,150
11907,110
2938,75
48198,320
39373,172
34040,75
47753,150
48464,55
4674,130
12751,70
40792,200
3567,95
40490,120
15483,81
15342,96
40256,187
45087,350
32196,222
35542,100
28749,33
8663,95
4575,175
38033,115
42730,125
46355,275
9740,169
7305,85
16347,60
24037,45
2040,890
29,180
39398,228
24337,160
45761,50
12666,120
39914,165
4439,175
19894,45
41273,48
11019,90
7282,80
11128,37
33694,125
13580,250
42219,39
31379,40
28017,133
37296,150
31507,1000
35367,150
48870,99
18699,125
44848,140
18242,135
10046,59
48545,75
32043,100
9826,89
5191,80
1113,110
31456,80
23928,150
8126,95
29075,104
39563,45
37392,180
24656,175
12158,125
2928,249
37925,70
5905,139
42584,40
3485,169
27690,195
14043,35
8486,65
14295,120
32813,90
643,199
48001,50
9283,190
19560,60
48646,78
30555,100
15322,35
18066,75
15094,90
38408,55
23872,32
21521,28
40576,115
34226,40
7003,174
41637,188
25686,160
48187,150
40963,90
31976,126
9141,100
35201,177
27543,100
10679,230
42144,450
18758,100
29044,70
40047,160
35458,200
20409,70
29411,70
33955,60
10208,70
3765,81
11356,225
32000,180
23995,130
15231,111
42696,150
44247,189
46753,129
47552,36
18552,50
12061,125
5886,95
6015,45
27128,173
22584,29
23625,350
707,130
13586,70
7961,110
5793,195
5230,115
39406,200
19327,50
3911,159
13792,75
24329,120
9185,135
13295,90
5029,80
1232,60
16683,245
19253,50
2858,69
9944,205
25004,150
9529,160
35188,80
21861,160
1445,234
35362,120
21848,600
7379,185
3296,80
44885,55
27771,125
41187,40
19778,65
41209,189
9956,50
25963,120
44930,38
12887,62
31262,120
30212,93
11795,240
18021,250
25080,95
18025,96
47930,79
10816,155
4213,325
31097,650
17155,60
19476,150
13728,69
32362,150
31023,78
46789,60
47379,300
16267,205
15971,40
45005,100
9535,129
47850,258
46393,225
31770,80
8753,68
28636,200
47344,125
29439,160
40481,55
15923,145
32779,60
34503,125
41873,139
41563,220
28557,45
8269,150
12846,1100
13719,125
16957,90
6700,159
2733,102
40107,195
1097,250
41858,47
15711,89
8314,75
34005,250
29028,102
31640,200
8057,62
39192,70
3503,100
933,125
7716,400
26401,280
17613,100
14086,149
23190,55
36851,150
2424,125
30757,50
45038,109
18696,59
2127,200
1641,80
24039,200
9683,85
17240,70
45597,80
16158,45
14532,75
14050,83
43535,95
2478,300
35153,77
580,199
46175,250
19947,50
15970,85
48071,90
6097,47
12633,62
17290,90
40559,400
204,200
22129,62
13290,485
42042,37
40330,75
2189,110
3673,50
48119,583
15481,50
4844,98
9176,600
24952,80
34477,300
29047,120
43206,65
27816,500
38926,28
2240,221
35351,209
44209,59
22076,139
47950,800
22913,70
13605,60
41779,66
28057,99
10240,75
4269,200
2590,225
13789,100
33176,75
41538,77
20524,125
28335,200
25973,60
30322,225
28985,130
43896,34
39227,80
24508,150
19533,115
26051,85
1770,101
15323,250
44424,200
46282,165
8159,80
30377,37
40911,73
42147,125
5808,150
4400,80
48434,77
42827,151
7072,45
19762,109
36409,50
10274,89
31474,150
44371,125
47363,160
19958,195
14103,295
23486,1599
23383,75
15310,100
47004,49
1525,199
45270,119
2949,76
17693,113
23143,137
922,95
36147,59
22397,60
1032,130
11751,225
25749,82
8131,189
30619,55
35023,250
11964,190
5832,89
6701,90
12226,80
12724,250
13376,199
26940,75
45269,36
40441,19
4509,240
41018,110
34672,100
18483,65
658,150
17337,118
30125,47
26492,150
35925,80
44908,70
23324,155
39825,200
39729,45
7655,120
12676,125
4777,84
4152,330
15304,78
30580,72
34292,75
41613,150
26402,100
10122,89
4465,70
3238,150
11354,60
24528,150
12778,65
12309,80
31149,65
6709,185
19306,100
19093,70
30333,155
15238,225
15495,250
46380,400
40862,44
10745,75
11558,169
27201,70
35283,250
48648,101
9855,125
9407,225
10310,150
15060,239
28066,39
27221,129
13346,115
5226,130
39354,65
33038,37
2779,45
25216,60
528,150
13588,59
45941,145
44358,45
15197,100
15438,40
30851,115
23440,60
35626,106
15694,100
21989,84
8748,250
36456,55
34870,55
3653,80
2163,575
13310,170
34469,290
41539,95
46552,300
40238,70
45972,123
2758,100
3827,225
23888,79
42868,297
20624,50
48087,119
33816,70
25206,115
41464,214
13704,150
9562,130
42229,145
23514,60
45835,299
31593,135
3152,173
22133,110
27746,125
26953,99
25183,65
5514,155
43616,65
39833,550
18941,50
4678,119
45781,80
22453,150
45508,328
17699,99
27516,125
39576,130
21101,33
4199,100
47761,90
15213,179
39436,232
6578,95
32657,62
28249,125
18039,65
31843,250
47296,85
18060,130
36879,44
18624,117
43766,35
20818,90
40363,260
6791,130
39249,80
41262,180
1240,93
40890,150
38854,250
12561,400
47564,40
8939,55
30415,50
18254,144
32351,50
31872,33
26395,250
29512,80
9877,180
47191,56
13336,100
39678,80
12950,275
22201,75
37030,63
21282,150
47972,320
33082,89
21824,105
44249,59
33114,280
48572,35
4928,70
29329,125
37592,120
11522,47
15151,90
3356,117
18646,78
9402,165
30709,47
42990,50
48631,39
35239,60
229,140
17948,170
30966,75
853,100
47962,125
18069,153
24984,170
47977,60
15846,55
11037,250
32389,117
23423,138
38829,70
2497,150
29135,100
29199,349
42687,122
27839,175
32710,100
3818,305
9405,65
36948,85
22307,45
38282,50
18460,149
3068,90
13849,125
24035,250
29217,175
38060,66
18433,30
37939,24
48647,28
23968,160
11239,1000
11597,229
3512,375
8304,350
398,189
11487,44
35482,375
19328,45
22005,145
37654,50
17099,150
32154,150
3755,1000
45801,158
1619,75
13312,65
2085,150
27102,51
25154,40
29932,110
7392,159
32942,95
153,115
43927,84
29303,78
42620,35
36365,249
26967,71
3228,100
40270,150
24355,200
48186,200
3110,130
23058,116
7408,250
12073,130
1107,55
21350,100
22260,150
38907,295
45379,130
31108,80
23843,69
22845,60
15356,45
3178,70
46562,56
42481,80
23752,315
41438,175
17322,205
25844,150
37183,206
17437,115
38456,1500
36696,53
4065,85
36059,140
34371,55
32766,140
23576,110
40009,130
18153,215
21267,350
13170,199
2653,95
45178,15
26423,92
7677,125
5333,130
8405,110
27863,138
8973,95
10146,65
33096,110
46737,150
35268,75
12830,200
8300,75
21587,175
9304,200
4637,350
45773,85
41916,70
41314,85
20512,900
38669,100
16558,200
28940,100
3034,184
17848,50
19307,70
9948,45
46435,140
10237,239
27390,35
14415,70
38174,210
22218,127
26984,190
36434,65
12570,145
19267,100
45807,239
21689,75
34748,89
34562,226
19030,65
16036,219
45899,195
18901,220
47026,67
15741,50
21274,90
17580,45
20139,65
18318,111
43290,55
23721,115
30683,300
41611,145
37904,100
16944,101
2997,555
45361,45
10804,199
4634,125
14848,95
29718,60
20097,69
10774,41
45378,100
34451,99
22085,60
38820,47
29368,180
6816,125
47623,75
33649,60
28158,190
27326,100
28316,94
13633,165
2530,299
31724,120
35522,200
16154,45
12964,150
16227,65
46021,137
37735,40
45300,130
5921,110
28919,199
42630,120
44428,60
42183,85
33817,130
45000,100
5265,135
36862,279
24659,65
31466,99
14378,40
32633,85
11313,140
4298,130
32637,70
3972,110
19360,69
18662,100
46587,150
27487,225
1205,350
17461,40
42453,325
36400,50
29350,75
18839,41
8464,90
45468,219
47489,75
13316,700
9642,245
1459,349
41239,500
42740,199
20152,209
23754,399
10981,165
38545,28
45135,45
42691,150
22809,100
29596,375
18363,42
35729,90
1112,145
503,120
4624,180
30135,50
3553,200
43577,250
32233,182
16878,106
29465,32
42825,69
46943,105
41204,60
22740,99
23887,60
5841,150
15144,239
6773,97
18785,150
38982,145
42860,165
45562,225
7453,250
43320,50
15557,45
2643,45
47511,46
6811,180
1077,260
38036,135
21214,40
13455,75
46644,321
17444,49
3940,84
47352,79
36703,69
45984,69
22097,71
34805,300
16244,200
37167,129
8646,140
9753,60
22936,65
44315,100
21629,99
20981,159
3309,149
18070,60
47712,169
18787,125
33564,70
31482,300
29467,45
15217,79
23382,50
41038,185
3968,160
35244,160
35202,65
32718,56
18241,60
26132,220
46261,209
47587,145
5173,50
12007,200
33748,188
1849,80
32372,1000
10167,62
26110,145
43742,70
26484,49
39895,205
31364,150
46428,330
13900,75
37068,180
16697,114
34533,435
5966,170
502,189
44774,49
48084,255
48106,148
41331,75
1016,119
11822,75
36835,100
9788,64
32315,33
29743,58
40083,55
264,70
6897,118
44498,27
5431,275
33101,350
20345,85
17474,65
3676,112
7831,218
37139,52
12965,129
18429,399
33307,37
13128,150
35136,60
48727,365
43081,49
47794,199
18431,60
39642,45
47677,150
27957,450
8484,125
44392,199
10760,99
11567,157
34700,83
18446,162
44075,90
31820,130
40180,35
12248,65
33788,105
24175,60
41803,285
11398,45
16663,150
26707,250
48761,89
19095,93
19351,90
45198,245
13974,179
10161,47
30030,80
25773,135
23064,275
41970,42
39892,820
36267,314
21552,180
40588,225
23392,90
43933,160
36679,55
40031,199
7397,75
22801,50
29616,50
7492,45
5695,115
33920,200
13118,180
14666,299
9422,450
42759,700
7329,499
3949,180
22415,65
32481,190
47399,30
14000,89
21978,180
4657,89
36275,300
15283,85
45171,35
11122,70
8363,50
41840,215
41713,62
7842,80
11444,170
364,190
4596,100
25671,35
12707,260
5554,59
20018,105
32977,65
13232,170
31689,115
30199,118
10461,65
21310,73
669,199
14145,199
4487,75
38533,499
17069,210
13996,130
25043,61
18162,100
23084,110
20038,175
13748,45
36607,87
39080,200
15087,100
4384,160
37506,98
7209,110
22014,65
40934,32
44195,430
43076,100
4684,135
2697,140
25862,150
4060,140
23907,55
9680,129
5989,275
11258,110
2192,63
47376,60
44359,120
42128,302
22413,270
33904,40
9859,247
43101,47
25419,269
35440,79
383,65
44618,220
6410,60
22363,195
39375,100
33891,75
8025,125
38942,42
25037,299
15192,55
29222,129
12792,477
48137,350
15131,239
23086,175
23516,60
41396,75
38139,50
32845,89
16204,245
3903,30
16629,150
38597,200
29913,50
8773,280
30110,190
6933,450
24169,99
40936,250
48616,400
10708,40
37298,399
33366,79
20584,40
43660,90
368,100
33216,50
2101,97
40808,20
14156,135
48714,396
44462,750
38024,70
22121,51
41147,165
44830,99
46391,400
39437,35
28668,320
27328,65
16127,160
2755,55
32507,114
23800,450
30741,375
18115,60
2352,110
23816,77
19480,69
3149,150
26200,130
16674,229
11664,27
8641,100
11360,699
11660,75
43872,85
17150,195
25469,211
24714,90
31900,45
16463,99
36523,500
8508,185
20797,100
21131,45
41445,468
34390,550
25340,45
21660,135
5612,75
4771,200
21955,2250
47254,120
10189,155
46986,197
44716,115
29473,35
13224,110
27653,175
9247,75
34125,70
45265,400
16626,500
16804,185
31325,65
12069,72
1814,49
23973,90
12456,150
30753,86
24547,56
22469,48
45049,200
3659,85
21886,120
30100,65
22335,40
34449,50
11711,110
33222,60
46593,63
23444,125
4285,100
12754,50
2446,290
25057,80
5245,39
23508,38
23728,135
47409,30
31367,50
13957,360
35821,37
10811,150
16165,175
34386,234
3472,90
48426,400
25,60
25298,157
1645,220
6232,90
17484,55
30084,135
30258,120
3999,100
13213,97
28181,140
30486,150
30659,60
29908,100
7339,130
26764,200
1345,229
28392,80
36572,249
23070,98
12739,250
12216,159
9319,90
41247,300
6312,150
12124,90
45069,350
32190,86
37163,85
44078,57
10923,109
42955,196
27696,150
5567,135
18135,50
31675,150
27980,280
41287,160
14312,96
27922,1066
1175,50
12612,90
26629,50
21924,45
20889,895
19729,70
47981,82
23441,95
25177,65
11947,375
46,130
46135,150
22474,100
7721,115
43845,60
16991,175
32113,180
43024,120
18218,200
17115,100
19950,60
43928,500
43722,100
25576,127
905,500
47633,78
44843,125
22293,100
12279,180
34010,185
48338,80
34146,62
2347,49
18278,239
8504,63
28193,100
39730,80
729,109
39380,299
29003,125
13185,150
15774,143
23168,150
14906,275
4592,85
31505,117
1790,63
33895,80
5630,75
31405,200
41426,201
25018,82
47253,40
27517,55
31106,140
22478,235
23394,55
18148,325
4553,200
23355,200
33673,81
42374,50
47502,110
44650,190
19211,70
13287,57
12594,100
10625,100
41432,252
25036,100
7318,80
43073,230
5853,112
45154,48
45521,50
32258,359
28948,117
48152,99
9321,200
43059,69
48878,45
36121,330
20644,55
39251,55
25714,60
15172,44
15169,369
32898,375
14939,250
18002,80
18961,40
1618,52
31715,235
31899,60
8945,215
6720,70
46821,262
23407,160
48140,100
9214,245
33181,185
41324,80
25482,99
7821,175
5049,95
19455,80
12308,60
22924,70
19749,85
42675,129
4280,299
13338,40
48169,300
24575,50
25200,150
26451,790
39120,550
33952,130
35683,274
42123,39
48860,145
37929,93
43834,92
13958,160
34033,140
18577,56
47989,80
17438,45
10277,140
24950,137
22033,75
17621,30
2229,95
34192,149
44071,68
29636,155
24655,76
9799,55
47550,49
8198,130
21473,93
22726,80
1960,176
38236,345
19075,130
18903,105
40829,250
47393,150
47310,51
14246,90
22668,60
11827,50
3043,175
24256,32
44500,210
45854,130
23111,60
43417,183
42153,160
11266,148
22569,168
15273,65
39743,179
8544,100
2706,85
37089,65
3831,95
27560,75
47934,62
35539,261
29880,150
26011,100
28773,50
20622,105
41052,90
10848,65
41190,53
21071,120
38524,200
46151,87
10688,190
33300,59
1043,265
11459,125
47774,315
17077,76
724,48
9682,75
17952,170
36302,70
43144,165
15003,125
29561,175
43192,159
37985,100
39955,175
11091,29
44516,139
6605,40
24504,152
18310,85
3475,150
7021,80
40260,45
40666,95
38731,273
11039,105
16800,50
23492,125
45008,100
48318,95
25319,140
38224,63
47933,75
10501,79
8950,244
17045,150
3351,175
23445,170
28754,225
25871,115
941,110
41561,97
3657,208
11420,125
10289,58
2067,160
17407,95
267,200
46733,489
29086,60
32133,65
4230,155
24629,180
4293,100
33819,102
5031,100
24987,198
27577,100
36419,250
36560,78
47008,120
1837,60
926,70
21585,72
44380,68
2178,225
33539,300
22683,195
34200,195
30315,50
9060,135
40849,85
37431,130
40190,47
48295,45
28521,150
4691,128
6543,120
13549,85
32983,220
15252,95
44158,130
42209,145
40797,150
30602,360
35128,199
28960,160
45901,900
40906,35
20376,99
41129,60
8853,155
16990,70
38693,392
15420,200
23080,145
37510,149
3011,179
23795,110
12414,45
45932,100
11236,110
9519,225
18896,60
14112,205
25327,40
47429,101
44351,250
48506,129
6743,85
2017,120
35639,50
27788,130
10953,160
43293,45
3267,200
46254,100
1124,155
18667,60
31460,68
20185,799
12678,70
25412,90
45618,44
13967,100
31959,125
18397,165
5636,58
42487,170
45907,600
12360,85
2453,142
39143,150
41269,200
20182,200
25246,170
48849,65
41144,75
22055,65
10279,36
800,47
22197,429
21707,160
6364,44
4939,130
30304,50
10502,69
47865,125
36277,83
20545,325
37433,191
25345,225
48704,107
38575,399
9103,130
6420,170
47815,30
11976,165
16200,400
40448,70
17355,50
20679,50
14897,70
47241,180
45834,150
7363,120
9630,45
24255,63
27563,300
14141,40
4974,220
21578,150
45085,500
31761,67
2008,139
8438,499
20093,799
36046,47
45332,50
29097,80
2078,55
9821,700
7108,510
21298,150
40760,65
41034,90
14617,55
20128,60
27219,143
36282,46
13744,55
36037,69
